,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%,Seasons at top 5,Seasons in PL,Seasons in Liga,Seasons in Serie A,Seasons in Ligue 1,Seasons in Bundesliga
282,1952,Carles Aleñá,es ESP,"MF,FW",Getafe+Barcelona+Getafe,es La Liga,26.0,1998.0,104.0,69.0,5770,64.1,0.06,0.14,0.06,0.14,0.1,0.17,0.1,0.17,110.0,50.0,45.45,52.0,47.27,43.34,0.65,5.88,23.79,14.17,1.12,43.34,1.72,0.78,0.81,25.51,119.25,48.16,1.11,1.03,0.13,1.87,1.2,30.21,3.04,2.29,0.16,1.61,0.25,0.05,0.11,0.26,1.61,0.14,0.02,0.0,0.0,0.0,0.0,1663.0,2156.0,77.13,28225.0,6558.0,759.0,898.0,85.44,613.0,745.0,82.28,175.0,295.0,59.32,0.02,0.07,0.07,0.01,0.84,2.75,0.59,0.2,3.1,33.64,31.81,1.67,0.84,0.1,0.38,1.95,0.16,0.55,0.37,0.15,0.0,25.94,0.16,0.88,,0.46,,2.32,,-2.1,-2.1,34.0,0.39,0.03,0.01,2.15,1.73,0.14,0.36,0.63,0.0,0.01,4.85,0.73,1.42,1.17,0.42,0.54,0.21,0.44,1.78,1.34,0.95,0.11,1.53,0.77,0.0,23.04,4,0,4,0,0,0
283,1952,Nayef Aguerd,ma MAR,DF,Real Sociedad+West Ham+Rennes,es La Liga+eng Premier League+fr Ligue 1,28.0,1996.0,80.0,79.0,7061,78.4,0.07,0.09,0.07,0.09,0.1,0.11,0.1,0.11,20.0,13.0,65.0,4.0,20.0,71.2,8.13,35.55,33.75,2.14,1.12,71.2,0.26,0.17,0.05,44.83,219.4,125.76,0.42,0.29,0.0,0.36,0.17,49.96,0.1,0.65,0.05,0.51,0.04,0.0,0.09,0.01,0.51,0.04,0.0,0.0,0.0,0.01,0.0,4123.0,4839.0,85.2,84310.0,23555.0,1027.0,1103.0,93.22,2096.0,2259.0,92.78,567.0,963.0,58.88,0.0,0.01,0.01,0.01,0.22,3.46,0.12,0.0,2.84,61.72,58.82,2.74,2.19,0.04,1.39,0.07,0.16,0.0,0.0,0.0,0.0,52.59,0.17,0.32,,0.2,,5.67,,-2.7,-2.7,59.9,0.16,0.02,0.01,0.52,0.54,0.04,0.84,0.78,0.01,0.05,5.09,2.54,1.63,1.2,0.79,0.39,0.01,0.61,0.97,0.36,1.17,0.86,2.04,4.2,0.06,62.57,4,2,1,0,1,0
284,1952,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,33.0,1991.0,106.0,83.0,6984,77.7,0.53,0.59,0.41,0.47,0.47,0.52,0.37,0.42,111.0,43.0,38.74,62.0,55.86,28.47,0.93,2.0,12.32,14.47,5.54,28.34,1.43,0.55,0.8,12.94,56.64,21.04,0.96,0.62,0.48,3.09,1.32,19.69,4.36,1.61,0.2,0.86,0.01,0.17,0.23,0.28,0.86,0.06,0.0,0.01,0.03,0.1,0.0,735.0,1279.0,57.47,9067.0,1800.0,475.0,687.0,66.94,189.0,350.0,54.0,12.0,35.0,34.29,0.04,0.05,0.05,0.02,0.49,0.8,0.3,0.04,1.3,16.46,15.58,0.81,0.0,0.06,0.03,0.3,0.13,0.0,0.0,0.0,0.0,9.46,0.08,0.48,,1.02,,10.54,,4.8,3.5,52.64,0.17,0.0,0.0,1.8,1.16,0.79,0.18,0.48,0.11,0.0,2.08,5.35,4.82,0.92,0.08,0.57,0.28,0.19,0.6,0.41,0.78,0.14,1.11,0.8,0.0,32.72,4,0,4,0,0,0
285,1952,Ludovic Ajorque,fr FRA,FW,Brest+Mainz 05+Strasbourg+Mainz 05+Strasbourg,fr Ligue 1+de Bundesliga+fr Ligue 1+de Bundesliga,30.0,1994.0,103.0,79.0,6872,76.4,0.31,0.43,0.26,0.38,0.34,0.5,0.28,0.42,65.0,30.0,46.15,33.0,50.77,39.62,0.95,3.14,20.75,16.08,4.99,39.54,0.85,0.39,0.43,19.92,74.84,20.9,0.45,0.67,0.17,2.58,0.93,29.97,6.39,10.29,0.9,2.0,0.01,0.03,0.23,0.25,2.0,0.12,0.0,0.0,0.05,0.04,0.0,1554.0,2256.0,68.88,22098.0,2802.0,789.0,1110.0,73.64,428.0,629.0,68.04,99.0,135.0,73.33,0.01,0.15,0.11,-0.03,1.27,1.2,0.58,0.05,1.88,29.53,28.38,1.02,0.06,0.14,0.34,0.31,0.07,0.0,0.0,0.0,0.0,20.34,0.13,0.52,,3.73,,1.82,,-1.6,-0.9000000000000001,52.73,0.22,0.01,0.0,1.6,1.17,0.39,0.23,0.58,0.05,0.0,2.95,5.15,4.57,0.8,0.12,0.44,0.24,0.22,1.04,0.81,0.64,0.13,1.03,0.83,0.01,21.53,4,0,0,0,3,2
286,1952,Unai López,es ESP,MF,Rayo Vallecano+Athletic Club,es La Liga,29.0,1995.0,108.0,62.0,5186,57.599999999999994,0.07,0.14,0.07,0.14,0.07,0.17,0.07,0.17,99.0,52.0,52.53,44.0,44.44,73.4,1.34,12.83,43.14,18.1,1.08,73.4,1.72,0.9,0.77,40.36,182.55,79.77,1.25,1.2,0.19,1.41,1.2,50.92,2.66,3.09,0.14,2.12,0.64,0.05,0.1,0.07,2.12,0.11,0.02,0.0,0.0,0.0,0.02,3000.0,3678.0,81.57,54354.0,15679.0,1394.0,1527.0,92.32,1165.0,1333.0,87.4,379.0,667.0,56.82,0.04,0.1,0.13,-0.03,1.42,5.42,0.99,0.24,5.61,63.85,57.88,5.47,2.41,0.12,0.95,3.47,0.43,2.17,0.96,0.57,0.08,52.09,0.51,0.85,,0.47,,1.82,,0.09999999999999987,0.09999999999999987,35.07,0.35,0.02,0.0,2.03,1.11,0.19,0.92,1.03,0.0,0.0,6.68,0.61,1.11,1.86,0.66,0.9,0.29,0.82,2.32,1.51,0.87,0.09,2.78,0.62,0.07,34.85,4,0,4,0,0,0
287,1952,Stefan Posch,at AUT,DF,Bologna+Bologna+Hoffenheim+Hoffenheim,it Serie A+it Serie A+de Bundesliga+de Bundesliga,27.0,1997.0,100.0,92.0,7775,86.4,0.1,0.15,0.1,0.15,0.06,0.11,0.06,0.11,80.0,30.0,37.5,42.0,52.5,77.64,5.21,30.58,36.41,11.29,1.13,77.64,0.93,0.35,0.49,44.0,225.71,115.21,1.46,1.16,0.09,1.04,0.45,49.79,2.04,18.35,1.36,1.12,0.14,0.05,0.03,0.06,1.12,0.08,0.0,0.01,0.01,0.0,0.0,4600.0,5754.0,79.94,80097.0,34361.0,2295.0,2521.0,90.96,2002.0,2298.0,87.12,422.0,872.0,48.39,0.04,0.06,0.06,-0.02,0.69,4.22,0.77,0.25,4.72,66.6,57.41,8.94,1.74,0.06,0.41,1.33,7.17,0.0,0.0,0.0,0.0,53.24,0.26,1.46,,3.38,,0.86,,3.4,3.4,47.19,0.24,0.01,0.01,1.49,0.8,0.05,0.99,1.54,0.0,0.0,4.81,1.3,1.42,2.64,1.24,1.16,0.24,1.48,2.59,1.11,1.53,0.52,3.62,2.66,0.02,57.25,4,0,0,3,0,2
288,1952,Phil Foden,eng ENG,"MF,FW",Manchester City,eng Premier League,24.0,2000.0,104.0,84.0,7379,81.9,0.48,0.72,0.48,0.72,0.33,0.59,0.33,0.59,256.0,130.0,50.78,103.0,40.23,63.04,0.63,4.7,21.59,37.36,5.96,63.04,3.13,1.59,1.26,41.97,208.63,99.16,3.0,2.09,1.52,1.89,1.44,50.4,10.26,4.53,0.62,3.36,0.5,0.23,0.24,0.18,3.36,0.43,0.06,0.05,0.03,0.05,0.0,3567.0,4307.0,82.82,51131.0,9653.0,2211.0,2395.0,92.25,984.0,1169.0,84.17,203.0,394.0,51.52,0.11,0.26,0.24,-0.02,2.1,2.09,1.77,0.31,4.72,52.59,49.05,3.41,0.69,0.35,0.22,4.24,0.31,2.14,0.97,0.8,0.03,43.56,0.14,1.49,,1.14,,10.17,,11.999999999999998,11.999999999999998,30.41,0.05,0.0,0.0,0.49,1.52,0.33,0.39,0.46,0.01,0.01,3.9,0.38,0.89,0.78,0.38,0.23,0.17,0.35,0.88,0.53,0.83,0.04,1.17,0.45,0.01,40.12,4,4,0,0,0,0
289,1952,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,de Bundesliga,32.0,1992.0,83.0,66.0,5913,65.7,0.08,0.18,0.08,0.18,0.1,0.25,0.1,0.25,35.0,10.0,28.57,22.0,62.86,56.75,2.79,12.88,23.8,20.32,2.37,56.75,0.53,0.15,0.33,25.37,113.1,57.92,1.48,1.11,0.23,0.62,0.29,33.53,6.33,2.18,0.18,1.92,0.1,0.05,0.06,0.03,1.92,0.18,0.0,0.0,0.0,0.0,0.0,2237.0,3192.0,70.08,35709.0,15489.0,1232.0,1492.0,82.69,896.0,1263.0,70.94,138.0,334.0,41.32,0.06,0.15,0.2,-0.05,1.25,2.53,1.25,0.81,3.38,48.58,38.69,9.65,0.41,0.03,0.06,3.8,9.24,0.0,0.0,0.0,0.0,34.05,0.24,1.19,,0.15,,8.82,,-1.3,-1.3,53.05,0.24,0.0,0.0,0.99,0.62,0.08,0.92,0.85,0.0,0.0,3.08,2.63,2.37,1.25,0.5,0.44,0.3,0.7,1.44,0.75,0.9,0.27,2.16,2.22,0.01,48.45,4,0,0,0,0,4
290,1952,Guido Rodríguez,ar ARG,MF,West Ham+Betis,eng Premier League+es La Liga,30.0,1994.0,102.0,95.0,8053,89.5,0.05,0.07,0.05,0.07,0.03,0.05,0.03,0.05,78.0,51.0,65.38,20.0,25.64,62.58,3.64,19.02,37.36,6.65,0.55,62.58,0.87,0.57,0.22,31.69,119.6,52.22,0.38,0.52,0.06,0.7,0.67,38.64,0.6,1.33,0.13,1.14,0.02,0.0,0.11,0.04,1.14,0.11,0.0,0.0,0.02,0.0,0.0,3928.0,4587.0,85.63,66111.0,21889.0,2042.0,2240.0,90.27,1500.0,1669.0,89.87,371.0,542.0,68.45,0.0,0.02,0.03,0.0,0.34,3.88,0.22,0.02,3.75,51.25,49.05,2.09,2.02,0.09,0.74,0.24,0.07,0.0,0.0,0.0,0.0,43.89,0.11,0.78,,0.24,,4.49,,1.0,1.0,56.65,0.29,0.01,0.01,1.42,1.73,0.09,1.25,1.91,0.0,0.01,6.83,1.16,0.9,3.25,1.6,1.43,0.22,1.71,3.13,1.42,1.73,0.44,4.5,2.21,0.02,54.78,4,1,3,0,0,0
291,1952,Mahdi Camara,fr FRA,MF,Brest+Saint-Étienne,fr Ligue 1,26.0,1998.0,110.0,89.0,7705,85.5,0.16,0.2,0.15,0.19,0.12,0.19,0.11,0.18,171.0,87.0,50.88,71.0,41.52,51.76,1.28,9.87,29.3,13.23,1.92,51.75,2.0,1.02,0.83,31.74,173.65,80.81,1.48,1.63,0.16,1.53,0.96,31.97,3.39,2.5,0.18,1.74,0.07,0.18,0.13,0.27,1.74,0.09,0.0,0.01,0.01,0.06,0.0,2790.0,3392.0,82.25,41972.0,7484.0,1076.0,1242.0,86.82,1035.0,1210.0,85.54,139.0,228.0,60.96,0.03,0.06,0.06,-0.03,0.95,2.96,0.49,0.2,3.78,39.67,37.08,2.51,0.37,0.01,0.19,1.24,1.04,0.0,0.0,0.0,0.0,32.63,0.08,1.0,,0.48,,6.86,,3.2,3.0,44.96,0.23,0.01,0.0,1.32,1.51,0.07,1.57,1.69,0.05,0.0,4.72,0.98,1.23,2.89,0.79,1.69,0.41,1.07,2.07,0.99,1.38,0.16,4.46,0.95,0.01,52.12,4,0,0,0,4,0
292,1952,Nicolás Domínguez,ar ARG,"MF,FW",Nott'ham Forest+Nott'ham Forest+Bologna+Bologna,eng Premier League+eng Premier League+it Serie A+it Serie A,26.0,1998.0,97.0,76.0,6494,72.2,0.07,0.17,0.07,0.17,0.08,0.16,0.08,0.16,92.0,45.0,48.91,42.0,45.65,65.59,2.47,14.67,37.26,14.22,1.54,65.59,1.28,0.62,0.58,32.16,140.7,65.61,1.09,1.12,0.14,1.54,0.76,41.61,2.53,2.45,0.15,2.12,0.05,0.04,0.12,0.07,2.12,0.15,0.0,0.0,0.0,0.0,0.0,3224.0,3872.0,83.26,50834.0,14955.0,1822.0,2038.0,88.94,1152.0,1338.0,86.1,244.0,364.0,67.03,0.03,0.09,0.09,0.01,1.06,4.38,1.01,0.1,5.32,53.63,50.98,2.33,1.44,0.4,0.43,0.55,0.47,0.01,0.0,0.01,0.0,44.65,0.32,0.86,,0.4,,3.14,,-0.7999999999999999,-0.7999999999999999,55.0,0.35,0.0,0.0,1.52,1.3,0.06,1.15,1.92,0.0,0.01,6.58,1.37,1.12,3.34,1.59,1.4,0.35,1.47,3.09,1.62,1.61,0.29,4.49,1.44,0.03,47.67,4,2,0,3,0,0
293,1952,Maxence Lacroix,fr FRA,DF,Crystal Palace+Wolfsburg,eng Premier League+de Bundesliga,24.0,2000.0,90.0,83.0,7290,81.0,0.06,0.09,0.06,0.09,0.04,0.06,0.04,0.06,67.0,51.0,76.12,15.0,22.39,67.51,8.52,36.3,29.33,2.28,0.78,67.51,0.83,0.63,0.19,37.2,188.38,102.65,0.48,0.44,0.01,0.76,0.25,41.04,0.26,0.91,0.04,0.79,0.03,0.01,0.05,0.03,0.79,0.04,0.0,0.0,0.0,0.0,0.0,3733.0,4481.0,83.31,76903.0,27914.0,977.0,1112.0,86.28,2148.0,2361.0,90.98,473.0,738.0,64.09,0.03,0.03,0.04,-0.0,0.26,3.36,0.17,0.03,3.69,55.32,52.2,2.95,2.34,0.05,0.47,0.22,0.16,0.0,0.0,0.0,0.0,46.09,0.17,0.48,,0.15,,10.67,,1.9000000000000004,1.9000000000000004,59.01,0.17,0.07,0.03,1.14,0.72,0.03,1.57,1.06,0.0,0.05,5.39,2.57,1.75,1.82,1.22,0.53,0.06,0.93,1.39,0.47,1.3,0.55,3.38,4.84,0.01,65.09,4,1,0,0,0,3
294,1952,Ridle Baku,de GER,"FW,MF",Wolfsburg+Wolfsburg+Mainz 05,de Bundesliga,26.0,1998.0,111.0,89.0,7849,87.3,0.12,0.22,0.12,0.22,0.08,0.23,0.08,0.23,183.0,79.0,43.17,87.0,47.54,61.55,2.21,15.57,27.65,18.85,2.09,61.55,2.1,0.9,1.0,33.7,163.74,76.8,1.95,1.14,0.42,2.04,0.83,36.99,5.98,2.57,0.23,1.99,0.08,0.09,0.21,0.18,1.99,0.14,0.0,0.01,0.02,0.05,0.0,3287.0,4301.0,76.42,56299.0,19840.0,1502.0,1747.0,85.67,1429.0,1797.0,79.52,288.0,505.0,57.03,0.0,0.14,0.17,-0.06,1.17,2.91,1.22,0.44,3.93,49.27,41.42,7.65,0.71,0.12,0.19,2.58,6.75,0.19,0.14,0.0,0.0,37.65,0.19,1.14,,0.37,,7.46,,3.7,3.7,41.5,0.17,0.0,0.0,1.03,1.26,0.19,0.85,1.05,0.0,0.0,5.61,0.86,1.22,1.87,1.01,0.61,0.25,0.94,2.08,1.15,1.49,0.1,2.71,1.89,0.02,45.04,4,0,0,0,0,4
295,1952,Martin Terrier,fr FRA,MF,Leverkusen+Rennes,de Bundesliga+fr Ligue 1,27.0,1997.0,86.0,77.0,6081,67.69999999999999,0.56,0.73,0.53,0.69,0.4,0.56,0.37,0.54,126.0,54.0,42.86,64.0,50.79,43.59,0.79,4.21,19.07,20.83,4.93,43.56,1.86,0.8,0.94,29.81,173.4,74.06,2.27,1.73,0.73,1.83,0.91,33.24,7.48,3.4,0.54,2.54,0.02,0.15,0.38,0.23,2.54,0.43,0.0,0.03,0.04,0.04,0.0,1729.0,2213.0,78.13,26028.0,4701.0,768.0,976.0,82.12,554.0,682.0,81.23,131.0,176.0,74.43,0.06,0.17,0.15,-0.01,1.33,2.07,1.15,0.16,3.68,32.69,31.69,0.83,0.11,0.19,0.24,0.74,0.04,0.03,0.02,0.0,0.0,25.54,0.18,0.71,,1.36,,7.32,,11.2,10.8,53.89,0.06,0.02,0.0,0.8,1.51,0.34,0.62,0.8,0.01,0.0,3.3,2.13,1.94,1.42,0.47,0.49,0.46,0.66,1.22,0.56,0.99,0.14,2.04,0.61,0.0,52.83,4,0,0,0,3,1
296,1952,Jonathan Bamba,ci CIV,"FW,MF",Celta Vigo+Lille,es La Liga+fr Ligue 1,28.0,1996.0,101.0,92.0,7820,86.9,0.12,0.24,0.12,0.24,0.17,0.36,0.17,0.36,337.0,122.0,36.2,191.0,56.68,54.25,0.66,6.1,24.6,24.56,3.77,54.25,3.88,1.4,2.2,39.69,247.07,117.73,3.93,2.37,1.16,2.37,1.77,40.25,8.77,3.39,0.32,2.52,0.31,0.25,0.16,0.14,2.52,0.27,0.0,0.01,0.05,0.0,0.0,2808.0,3609.0,77.81,39847.0,11636.0,1841.0,2122.0,86.85,773.0,975.0,79.28,165.0,306.0,53.92,0.02,0.19,0.19,-0.06,1.61,2.57,1.57,0.36,4.23,41.53,38.63,2.69,0.65,0.26,0.14,3.02,1.08,0.92,0.34,0.4,0.0,32.31,0.21,1.52,,0.67,,3.92,,-4.9,-4.9,36.32,0.11,0.0,0.0,0.76,2.21,0.42,0.76,0.49,0.0,0.01,5.91,0.54,0.96,1.04,0.36,0.41,0.27,0.38,1.24,0.86,0.99,0.02,1.79,0.47,0.0,28.48,4,0,2,0,2,0
297,1952,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,33.0,1991.0,107.0,106.0,9405,104.5,0.05,0.06,0.05,0.06,0.06,0.08,0.06,0.08,18.0,13.0,72.22,3.0,16.67,94.41,12.96,47.99,43.31,3.55,1.23,94.41,0.17,0.13,0.03,61.83,289.93,153.11,0.71,0.5,0.04,0.31,0.11,70.52,0.21,1.03,0.12,0.9,0.04,0.0,0.1,0.0,0.9,0.11,0.01,0.0,0.01,0.0,0.0,8230.0,9089.0,90.55,152351.0,63147.0,3736.0,3907.0,95.44,4185.0,4412.0,94.85,767.0,1179.0,65.06,0.01,0.03,0.03,-0.02,0.28,5.03,0.21,0.03,4.33,86.98,82.03,4.79,3.02,0.07,0.53,0.13,0.26,0.0,0.0,0.0,0.0,78.75,0.15,0.24,,0.21,,6.87,,-1.4000000000000001,-1.4000000000000001,63.87,0.15,0.02,0.0,0.49,0.45,0.03,0.94,0.4,0.0,0.05,6.19,2.13,1.22,0.67,0.42,0.22,0.03,0.35,0.85,0.5,1.22,0.93,1.62,2.93,0.05,46.25,4,4,0,0,0,0
298,1952,Romain Faivre,fr FRA,"FW,MF",Brest+Bournemouth+Lorient+Lorient+Lyon+Lyon+Brest,fr Ligue 1+eng Premier League+fr Ligue 1,26.0,1998.0,92.0,67.0,8895242,68.0,0.32,0.48,0.24,0.4,0.23,0.35,0.16,0.34,362.0,171.0,47.24,168.0,46.41,55.32,0.63,6.47,25.34,24.6,2.96,55.23,5.32,2.51,2.47,40.06,307.63,150.7,4.93,3.44,0.96,2.36,1.09,40.19,5.19,42.15,5.34,2.09,0.84,0.32,0.16,0.18,2.09,0.22,0.09,0.07,0.06,0.0,0.01,2379.0,2943.0,80.84,36388.0,8313.0,1029.0,1167.0,87.06,787.0,933.0,84.35,172.0,310.0,55.48,0.16,0.14,0.18,0.02,1.6,3.6,1.43,0.18,6.13,43.28,38.21,4.85,1.44,0.14,0.24,3.99,0.32,2.41,1.4,0.6,0.0,34.98,0.22,0.87,,7.48,,0.98,,6.3,5.1000000000000005,28.4,0.06,0.0,0.0,0.84,2.15,0.06,0.4,0.68,0.02,0.0,5.06,0.25,0.6,1.16,0.41,0.49,0.26,0.44,1.4,0.96,0.53,0.01,1.56,0.31,0.01,31.76,4,1,0,0,4,0
299,1952,Declan Rice,eng ENG,MF,Arsenal+West Ham,eng Premier League,25.0,1999.0,121.0,118.0,10509,116.7,0.1,0.22,0.1,0.22,0.06,0.16,0.06,0.16,194.0,114.0,58.76,69.0,35.57,70.41,3.22,17.08,39.51,14.82,1.4,70.4,1.66,0.98,0.59,43.13,277.33,143.66,2.5,2.26,0.38,0.78,0.68,48.75,1.51,2.65,0.24,2.06,0.28,0.09,0.09,0.02,2.06,0.19,0.05,0.0,0.01,0.0,0.0,6250.0,7094.0,88.1,110292.0,30052.0,2836.0,3113.0,92.25,2686.0,2879.0,93.3,600.0,870.0,68.97,0.08,0.1,0.08,0.02,1.05,6.58,0.75,0.08,7.15,60.79,58.31,2.29,1.16,0.06,0.99,1.62,0.1,0.84,0.68,0.04,0.0,53.55,0.18,0.69,,0.33,,9.94,,4.5,5.300000000000001,54.96,0.19,0.01,0.01,0.81,0.35,0.04,1.53,1.16,0.0,0.02,7.24,1.08,0.89,2.2,1.1,0.94,0.14,0.92,1.62,0.7,1.17,0.46,3.73,1.51,0.01,57.03,4,4,0,0,0,0
300,1952,Alex Iwobi,ng NGA,FW,Fulham+Everton+Fulham+Everton,eng Premier League,28.0,1996.0,110.0,99.0,8779,97.6,0.12,0.26,0.12,0.26,0.12,0.29,0.12,0.29,278.0,142.0,51.08,127.0,45.68,50.68,1.25,8.85,21.81,21.06,2.51,50.68,2.85,1.46,1.3,32.02,194.67,100.31,2.99,2.45,0.75,1.88,1.16,35.49,5.43,3.58,0.32,2.92,0.13,0.2,0.25,0.04,2.92,0.28,0.0,0.01,0.02,0.01,0.0,3005.0,3938.0,76.31,50008.0,19710.0,1727.0,2001.0,87.49,1105.0,1405.0,78.65,286.0,503.0,56.86,0.04,0.17,0.15,-0.04,1.8,3.3,1.88,0.37,5.36,40.35,38.55,1.6,0.09,0.35,0.34,2.52,1.0,0.27,0.18,0.05,0.0,30.79,0.2,1.25,,0.52,,5.13,,0.3000000000000001,0.3000000000000001,25.43,0.06,0.0,0.0,0.52,0.34,0.17,0.66,0.87,0.01,0.01,5.97,0.28,0.85,1.63,0.83,0.65,0.16,0.77,1.59,0.82,1.08,0.05,2.29,0.78,0.02,50.44,4,4,0,0,0,0
301,1952,Stefan de Vrij,nl NED,DF,Inter,it Serie A,32.0,1992.0,91.0,71.0,6458,71.7,0.04,0.04,0.04,0.04,0.08,0.09,0.08,0.09,15.0,12.0,80.0,3.0,20.0,67.64,7.09,33.22,32.94,1.77,0.98,67.64,0.21,0.17,0.04,38.22,191.66,109.74,0.56,0.25,0.01,0.22,0.1,46.22,0.06,0.6,0.1,0.43,0.0,0.0,0.14,0.0,0.43,0.08,0.0,0.0,0.01,0.0,0.0,3893.0,4257.0,91.45,71570.0,19860.0,1223.0,1302.0,93.59,2252.0,2369.0,95.06,260.0,373.0,69.71,0.0,0.01,0.02,-0.01,0.04,2.4,0.1,0.0,2.82,59.37,57.89,1.41,0.91,0.03,0.07,0.03,0.04,0.0,0.0,0.0,0.0,54.29,0.07,0.17,,0.18,,4.25,,-2.7,-2.7,65.16,0.1,0.0,0.0,0.6,0.21,0.0,1.38,0.89,0.0,0.03,4.98,2.94,1.6,1.27,0.81,0.44,0.03,0.43,0.71,0.28,0.86,0.43,2.65,2.8,0.0,61.44,4,0,0,4,0,0
302,1952,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,30.0,1994.0,114.0,96.0,8566,95.10000000000001,0.19,0.41,0.19,0.41,0.15,0.36,0.15,0.36,245.0,132.0,53.88,102.0,41.63,73.01,1.22,9.31,30.9,33.31,5.27,73.01,2.57,1.39,1.07,48.43,290.03,153.55,4.47,2.9,1.27,1.41,1.08,56.59,8.69,4.08,0.49,3.51,0.07,0.24,0.11,0.12,3.51,0.42,0.01,0.02,0.02,0.02,0.0,5245.0,6067.0,86.45,78296.0,13793.0,2729.0,2921.0,93.14,1728.0,1979.0,87.32,293.0,450.0,65.11,0.12,0.22,0.19,0.01,1.9,3.25,1.46,0.32,5.59,63.8,60.44,3.23,1.04,0.14,0.25,2.61,1.23,0.55,0.14,0.02,0.0,55.15,0.12,1.19,,0.51,,8.62,,3.8999999999999995,3.8999999999999995,25.22,0.23,0.0,0.0,0.97,0.85,0.16,0.62,0.85,0.02,0.0,4.33,0.16,0.45,1.69,0.45,0.77,0.47,0.81,1.9,1.09,0.91,0.13,2.32,0.49,0.02,41.65,4,4,0,0,0,0
