Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%
1131,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,26.0,1998.0,14,12,1110,12.3,0.08,0.24,0.08,0.24,0.02,0.17,0.02,0.17,26,13,50.0,12,46.2,80.08,3.5,21.79,36.42,22.36,2.44,80.08,2.11,1.06,0.98,39.02,167.07,93.17,1.71,1.38,0.24,1.46,0.65,50.81,6.34,1.7,0.16,1.63,0.0,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,738,853,86.5,11928,3613,357,386,92.5,331,379,87.3,34,57,59.6,0.16,0.15,0.11,0.02,1.06,4.55,0.98,0.33,5.61,69.35,56.83,12.52,2.68,0.41,0.65,2.2,9.84,0.0,0.0,0.0,0.0,60.0,0.0,0.89,0.49,0.16,0.17,0.5,0.05,0.7,0.7,47.4,0.16,0.0,0.0,0.89,0.65,0.41,0.49,1.54,0.0,0.0,3.74,0.73,0.81,2.36,1.06,0.98,0.33,1.95,2.6,0.65,1.14,0.16,2.85,2.36,0.16,75.0
1133,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,30.0,1994.0,11,10,879,9.8,0.31,0.31,0.31,0.31,0.1,0.25,0.1,0.25,25,15,60.0,7,28.0,87.76,1.63,11.43,45.61,32.14,1.02,87.76,2.55,1.53,0.71,59.29,344.49,163.27,3.27,3.78,0.2,0.82,1.43,71.84,1.12,3.38,0.41,2.65,0.0,0.31,0.31,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,723,773,93.5,10880,2763,393,412,95.4,295,310,95.2,23,31,74.2,0.0,0.15,0.13,-0.15,1.43,7.24,1.33,0.0,6.02,78.88,77.35,1.43,1.43,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,73.78,0.1,0.71,2.05,0.51,0.15,0.6,0.05,2.0,2.0,100.0,0.31,0.0,0.0,0.82,0.71,0.0,0.51,1.43,0.0,0.0,4.49,0.51,0.0,2.24,0.51,1.22,0.51,1.12,2.55,1.43,1.12,0.0,2.76,0.61,0.0,44.0
1138,Alex Král,cz CZE,MF,Espanyol,es La Liga,26.0,1998.0,13,12,1114,12.4,0.0,0.0,0.0,0.0,0.03,0.07,0.03,0.07,25,15,60.0,8,32.0,38.55,2.82,9.44,21.77,7.98,1.69,38.55,2.02,1.21,0.65,20.32,132.18,64.92,1.29,0.56,0.24,1.61,1.37,23.15,2.18,1.29,0.0,1.13,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,253,336,75.3,4238,1183,122,144,84.7,103,125,82.4,22,42,52.4,0.0,0.04,0.05,-0.04,0.24,2.74,0.48,0.16,3.39,27.1,26.37,0.56,0.48,0.16,0.32,1.05,0.08,0.0,0.0,0.0,0.0,20.4,0.16,0.73,0.65,0.0,0.0,0.0,0.05,-0.4,-0.4,36.8,0.0,0.0,0.0,0.73,0.73,0.0,1.13,1.77,0.0,0.0,4.52,0.56,0.97,2.66,1.45,1.21,0.0,0.65,1.05,0.4,1.37,0.65,3.79,1.69,0.0,61.5
1139,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,33.0,1991.0,10,10,866,9.6,0.52,0.62,0.42,0.52,0.48,0.62,0.4,0.53,14,6,42.9,7,50.0,50.31,0.52,4.48,23.75,22.71,4.27,50.21,1.46,0.62,0.73,33.33,201.98,106.15,3.12,2.19,0.94,1.88,1.15,38.23,7.6,3.22,0.42,2.5,0.31,0.1,0.21,0.1,0.0,0.31,0.0,0.0,0.0,0.1,0.0,327,415,78.8,5200,1269,176,202,87.1,114,140,81.4,24,41,58.5,0.1,0.14,0.19,-0.03,1.56,3.96,1.25,0.42,5.52,43.23,38.33,4.79,0.31,0.31,0.42,3.54,0.83,1.88,0.52,0.52,0.0,34.06,0.1,1.46,1.97,0.62,0.21,0.67,0.2,0.4,0.1,25.0,0.21,0.0,0.0,0.52,1.56,0.21,0.0,0.21,0.0,0.0,4.38,0.1,0.31,0.42,0.0,0.42,0.0,0.21,0.42,0.21,0.42,0.21,0.42,0.42,0.0,50.0
1141,Ladislav Krejčí,cz CZE,DF,Girona,es La Liga,25.0,1999.0,7,6,550,6.1,0.16,0.16,0.16,0.16,0.18,0.18,0.18,0.18,1,0,0.0,1,100.0,100.82,9.18,47.05,49.84,4.43,0.82,100.82,0.16,0.0,0.16,60.66,343.28,206.56,2.13,0.82,0.16,0.49,0.0,79.18,0.0,0.49,0.16,0.33,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.0,502,567,88.5,9109,3061,189,202,93.6,278,292,95.2,29,63,46.0,0.0,0.0,0.02,0.0,0.0,7.38,0.49,0.0,6.07,92.95,89.51,3.44,2.13,0.0,0.66,0.82,0.98,0.0,0.0,0.0,0.0,82.3,0.0,0.49,0.82,0.49,0.2,0.33,0.23,-0.1,-0.1,70.6,0.33,0.0,0.0,0.98,0.33,0.0,1.64,0.49,0.16,0.0,4.1,1.97,0.82,0.98,0.82,0.16,0.0,0.49,1.31,0.82,0.98,0.66,2.62,3.44,0.0,37.5
1142,Rasmus Kristensen,dk DEN,"DF,MF",Eint Frankfurt,de Bundesliga,27.0,1997.0,8,8,667,7.4,0.0,0.0,0.0,0.0,0.01,0.12,0.01,0.12,9,4,44.4,4,44.4,57.97,5.14,23.11,23.38,12.3,0.95,57.97,1.22,0.54,0.54,32.3,138.65,75.41,2.03,1.62,0.41,1.89,0.41,33.78,2.57,2.02,0.13,1.89,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,268,347,77.2,4745,1991,130,141,92.2,103,137,75.2,30,50,60.0,0.0,0.11,0.2,-0.11,0.81,4.19,1.22,0.14,4.86,46.89,38.92,7.57,0.68,0.27,0.27,1.22,6.89,0.0,0.0,0.0,0.0,36.22,0.41,0.81,0.13,0.0,0.0,0.0,0.04,0.0,0.0,66.7,0.0,0.0,0.0,0.81,0.95,0.0,0.54,1.35,0.0,0.0,4.46,1.35,0.68,2.57,2.03,0.27,0.27,2.03,3.65,1.62,1.22,0.41,3.11,3.38,0.0,55.6
1144,Nikola Krstović,me MNE,FW,Lecce,it Serie A,24.0,2000.0,13,13,1102,12.2,0.16,0.16,0.16,0.16,0.33,0.35,0.33,0.35,34,11,32.4,21,61.8,31.8,0.9,2.46,15.33,14.51,4.1,31.8,2.79,0.9,1.72,17.3,85.82,34.75,0.98,0.57,0.66,2.46,1.15,22.62,3.93,3.02,0.08,1.8,0.0,0.41,0.57,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,157,234,67.1,2348,594,95,129,73.6,49,64,76.6,10,23,43.5,0.0,0.02,0.03,-0.02,0.66,1.23,0.33,0.0,1.23,19.18,16.72,2.38,0.08,0.16,0.08,0.16,0.49,0.0,0.0,0.0,0.0,12.87,0.08,0.9,4.25,1.23,0.04,0.13,0.08,-2.0,-2.0,46.3,0.0,0.0,0.0,1.56,1.89,0.33,0.33,0.41,0.0,0.0,2.62,3.11,3.61,0.82,0.33,0.25,0.25,0.41,0.82,0.41,0.41,0.16,1.15,0.66,0.0,50.0
1145,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,32.0,1992.0,11,11,853,9.5,0.21,0.21,0.21,0.21,0.1,0.13,0.1,0.13,3,0,0.0,2,66.7,57.37,3.26,16.42,30.0,11.47,1.16,57.37,0.32,0.0,0.21,24.32,106.74,44.84,0.95,0.74,0.11,0.63,0.32,30.32,2.42,1.05,0.32,0.95,0.0,0.0,0.11,0.0,0.0,0.21,0.0,0.0,0.11,0.0,0.0,334,445,75.1,5853,1748,142,173,82.1,152,192,79.2,32,57,56.1,0.0,0.03,0.04,-0.03,0.32,3.05,0.63,0.21,3.47,46.84,38.11,8.32,0.95,0.0,0.0,1.26,7.37,0.0,0.0,0.0,0.0,35.16,0.42,0.53,0.95,0.42,0.22,0.5,0.1,1.1,1.1,68.0,0.11,0.0,0.0,1.16,1.05,0.0,2.42,0.74,0.0,0.0,3.16,1.79,0.84,2.0,1.05,0.74,0.21,1.26,1.89,0.63,2.11,0.74,4.42,2.32,0.11,66.7
1146,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,es La Liga,23.0,2001.0,14,10,928,10.3,0.29,0.29,0.29,0.29,0.18,0.37,0.18,0.37,58,26,44.8,27,46.6,49.03,0.39,5.44,18.83,25.44,4.76,49.03,5.63,2.52,2.62,32.52,259.03,155.44,5.63,1.84,2.43,2.72,2.43,36.12,9.13,4.46,0.19,2.62,0.39,0.68,0.0,0.49,0.29,0.0,0.0,0.19,0.0,0.0,0.0,261,364,71.7,3743,1207,156,185,84.3,62,82,75.6,21,40,52.5,0.0,0.19,0.14,-0.19,1.94,2.91,1.84,0.49,4.66,35.34,33.59,1.36,0.19,0.29,0.0,2.72,0.1,0.97,0.39,0.19,0.0,25.34,0.39,1.75,1.84,0.68,0.16,0.43,0.1,1.2,1.2,27.3,0.1,0.0,0.0,0.78,2.52,0.39,0.49,0.87,0.0,0.0,4.76,0.29,0.78,1.36,0.39,0.39,0.58,0.87,1.94,1.07,2.14,0.1,1.84,0.49,0.1,45.0
1147,Mohammed Kudus,gh GHA,"MF,FW",West Ham,eng Premier League,24.0,2000.0,8,8,663,7.4,0.27,0.27,0.27,0.27,0.38,0.49,0.38,0.49,56,28,50.0,21,37.5,41.76,0.68,4.86,16.76,21.76,5.0,41.76,7.57,3.78,2.84,28.51,212.97,113.24,5.0,2.57,2.3,2.43,3.38,33.24,8.92,3.4,0.0,2.16,0.0,0.81,0.27,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,167,204,81.9,2908,482,84,97,86.6,63,68,92.6,17,24,70.8,0.0,0.11,0.12,-0.11,0.68,1.62,0.81,0.54,2.7,27.57,27.16,0.41,0.14,0.14,0.54,3.11,0.14,0.14,0.0,0.0,0.0,22.57,0.0,1.08,3.67,1.36,0.07,0.2,0.1,-0.8,-0.8,27.3,0.0,0.14,0.0,1.22,1.76,0.54,0.14,0.95,0.0,0.0,3.78,0.41,1.08,1.22,0.27,0.54,0.41,0.41,1.35,0.95,1.22,0.14,1.35,0.14,0.0,30.0
1148,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,24.0,2000.0,12,11,949,10.5,0.19,0.47,0.19,0.47,0.14,0.48,0.14,0.48,42,16,38.1,22,52.4,47.81,1.05,5.05,14.38,29.24,6.48,47.81,4.0,1.52,2.1,28.57,222.0,129.05,4.48,2.67,1.33,2.38,2.67,32.0,7.81,5.79,0.47,4.57,0.57,0.48,0.0,0.19,0.0,0.38,0.0,0.1,0.0,0.0,0.0,257,361,71.2,3633,1260,161,188,85.6,69,95,72.6,14,38,36.8,0.29,0.34,0.22,-0.06,3.14,2.57,2.57,0.19,5.33,34.38,30.1,4.29,0.0,0.38,0.0,4.86,0.19,3.81,1.81,0.0,0.0,24.48,0.0,2.1,1.71,0.57,0.11,0.33,0.08,0.5,0.5,37.5,0.29,0.0,0.0,1.81,1.43,0.29,0.67,0.76,0.0,0.0,4.57,0.29,0.48,1.24,0.29,0.19,0.76,0.29,1.43,1.14,1.33,0.29,1.9,0.67,0.0,20.0
1150,Marash Kumbulla,al ALB,DF,Espanyol,es La Liga,24.0,2000.0,12,11,922,10.2,0.1,0.1,0.1,0.1,0.07,0.07,0.07,0.07,5,1,20.0,2,40.0,57.75,10.1,33.92,22.35,1.67,0.49,57.75,0.49,0.1,0.2,32.55,163.53,89.71,0.59,0.29,0.0,0.39,0.0,37.16,0.0,0.59,0.0,0.49,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391,457,85.6,7635,3120,136,146,93.2,204,213,95.8,47,86,54.7,0.0,0.0,0.01,0.0,0.1,2.35,0.2,0.1,2.75,44.8,42.65,1.96,0.59,0.0,0.1,0.29,0.2,0.0,0.0,0.0,0.0,38.33,0.2,0.1,0.29,0.1,0.33,1.0,0.23,0.3,0.3,57.6,0.29,0.0,0.0,1.37,1.76,0.0,1.08,0.78,0.0,0.0,2.16,1.86,1.37,1.37,0.98,0.29,0.1,0.69,1.37,0.69,1.96,1.37,2.45,6.37,0.0,50.0
1151,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,31.0,1993.0,10,4,455,5.1,0.2,0.2,0.2,0.2,0.04,0.15,0.04,0.15,2,1,50.0,1,50.0,49.22,2.94,15.69,24.31,9.41,0.59,49.22,0.39,0.2,0.2,21.76,89.22,43.92,0.59,0.59,0.0,0.98,0.39,30.59,1.57,0.79,0.0,0.39,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,204,78.9,2404,783,88,104,84.6,56,74,75.7,9,16,56.3,0.0,0.12,0.14,-0.12,0.39,2.16,0.59,0.0,5.29,40.0,38.82,1.18,0.78,0.2,0.0,0.98,0.0,0.39,0.39,0.0,0.0,31.57,0.0,0.39,0.79,0.59,0.25,0.33,0.05,0.8,0.8,70.0,0.2,0.0,0.0,1.18,0.59,0.0,1.18,1.37,0.0,0.0,4.12,1.37,0.59,1.96,0.98,0.78,0.2,0.39,1.37,0.98,1.37,0.78,3.14,1.18,0.0,28.6
1152,Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,it Serie A,23.0,2001.0,13,12,917,10.2,0.49,0.69,0.39,0.59,0.35,0.63,0.27,0.55,50,14,28.0,30,60.0,46.67,0.1,4.12,19.02,24.51,5.39,46.57,4.9,1.37,2.94,29.51,240.69,137.65,5.2,4.02,3.04,2.06,1.76,34.02,6.08,3.93,0.39,2.94,0.59,0.1,0.1,0.2,0.0,0.39,0.0,0.0,0.0,0.0,0.0,251,328,76.5,4284,1234,143,156,91.7,73,91,80.2,31,56,55.4,0.2,0.28,0.22,-0.09,1.86,1.86,1.57,0.2,4.02,32.16,28.14,3.73,1.08,0.59,0.49,2.94,0.78,1.76,1.27,0.2,0.0,24.61,0.29,1.27,3.44,1.18,0.11,0.33,0.08,1.5,1.2,16.7,0.1,0.0,0.0,0.98,2.06,0.0,0.2,0.78,0.0,0.0,3.04,0.1,0.49,1.18,0.29,0.78,0.1,0.39,0.98,0.59,0.98,0.0,1.37,0.69,0.0,40.0
1154,Giorgos Kyriakopoulos,gr GRE,DF,Monza,it Serie A,28.0,1996.0,13,13,1170,13.0,0.08,0.31,0.08,0.31,0.02,0.15,0.02,0.15,17,7,41.2,5,29.4,52.69,3.08,16.08,21.46,15.69,1.0,52.69,1.31,0.54,0.38,24.23,145.23,78.85,2.15,1.08,0.38,0.85,0.69,27.08,3.62,2.77,0.31,1.46,0.77,0.23,0.08,0.23,0.0,0.15,0.08,0.08,0.0,0.0,0.0,421,554,76.0,6979,2549,207,228,90.8,163,206,79.1,41,89,46.1,0.23,0.13,0.11,0.1,1.54,2.92,0.54,0.38,2.85,42.62,31.46,11.08,1.38,0.15,0.0,4.62,8.31,1.38,0.38,0.77,0.0,32.38,0.08,1.46,0.69,0.23,0.11,0.33,0.03,0.7,0.7,43.5,0.08,0.0,0.0,0.77,1.46,0.0,0.92,1.23,0.0,0.0,2.69,0.77,1.0,1.92,0.85,0.92,0.15,1.15,2.15,1.0,1.15,0.23,2.85,3.08,0.0,53.6
1155,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,21.0,2003.0,12,4,497,5.5,0.18,0.18,0.18,0.18,0.4,0.5,0.4,0.5,20,9,45.0,10,50.0,36.0,0.18,4.18,13.27,19.27,4.18,36.0,3.64,1.64,1.82,22.55,122.55,36.18,1.82,0.55,1.09,4.73,1.09,26.73,8.91,1.81,0.36,0.73,0.0,0.73,0.36,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.0,90,126,71.4,1136,147,57,70,81.4,25,37,67.6,2,4,50.0,0.0,0.11,0.07,-0.11,0.55,0.55,0.55,0.18,0.55,22.91,21.82,0.91,0.0,0.18,0.0,2.0,0.18,0.0,0.0,0.0,0.0,16.36,0.18,0.18,1.99,0.72,0.09,0.25,0.21,-1.2,-1.2,50.0,0.91,0.0,0.0,3.64,0.91,1.82,0.0,0.55,0.0,0.0,2.36,1.09,1.09,1.64,0.55,0.73,0.36,0.55,1.45,0.91,0.55,0.0,1.64,0.91,0.0,37.5
1158,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,33.0,1991.0,11,9,787,8.7,0.23,0.46,0.23,0.46,0.5,0.74,0.4,0.64,17,6,35.3,9,52.9,34.25,0.23,1.38,11.72,21.38,7.13,34.14,1.95,0.69,1.03,17.82,58.62,20.92,1.03,0.69,0.69,2.99,0.69,27.36,7.93,3.08,0.46,2.3,0.0,0.23,0.34,0.23,0.0,0.23,0.0,0.0,0.23,0.0,0.0,151,218,69.3,2017,592,96,125,76.8,42,58,72.4,6,15,40.0,0.23,0.24,0.26,-0.01,1.38,1.38,1.61,0.34,3.56,25.06,24.02,0.92,0.0,0.23,0.34,1.03,0.0,0.0,0.0,0.0,0.0,17.36,0.11,0.92,1.94,1.03,0.12,0.22,0.21,-2.4,-1.5,40.0,0.11,0.0,0.0,1.95,1.26,0.46,0.11,0.11,0.0,0.0,1.15,0.69,1.03,0.46,0.11,0.23,0.11,0.34,0.92,0.57,0.46,0.0,0.57,0.11,0.0,37.5
1159,Maxence Lacroix,fr FRA,DF,Crystal Palace,eng Premier League,24.0,2000.0,9,9,810,9.0,0.0,0.11,0.0,0.11,0.03,0.07,0.03,0.07,8,6,75.0,1,12.5,56.33,7.56,32.22,22.44,2.0,0.67,56.33,0.89,0.67,0.11,28.44,139.56,79.78,0.22,0.0,0.0,0.78,0.22,32.0,0.0,1.22,0.11,1.22,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,313,399,78.4,6553,2892,97,120,80.8,169,191,88.5,45,77,58.4,0.11,0.03,0.04,0.08,0.33,3.44,0.0,0.0,2.22,44.33,43.0,1.33,1.0,0.11,0.33,0.33,0.22,0.0,0.0,0.0,0.0,34.78,0.0,0.22,0.56,0.0,0.0,0.0,0.06,-0.3,-0.3,57.6,0.33,0.0,0.0,1.11,0.33,0.11,1.89,1.22,0.0,0.0,4.67,2.11,1.56,2.0,1.67,0.22,0.11,1.0,1.78,0.78,1.44,0.56,3.89,4.67,0.11,56.3
1163,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,33.0,1991.0,10,9,886,9.8,0.1,0.2,0.0,0.1,0.13,0.17,0.05,0.09,9,6,66.7,2,22.2,72.14,3.98,24.18,33.57,14.59,0.31,72.04,0.92,0.61,0.2,36.63,223.37,117.76,2.04,1.43,0.0,0.82,0.61,42.76,2.04,1.83,0.2,1.22,0.31,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,475,614,77.4,9449,3462,184,212,86.8,208,257,80.9,77,125,61.6,0.1,0.04,0.11,0.06,0.92,4.18,1.43,0.51,4.18,62.65,51.94,10.51,1.94,0.1,0.82,3.98,8.06,0.41,0.1,0.2,0.0,48.47,0.2,1.43,0.3,0.2,0.0,0.0,0.15,-0.2,-0.4,50.0,0.2,0.0,0.0,0.61,0.41,0.0,1.12,1.84,0.0,0.0,5.71,0.2,0.2,2.86,1.63,0.92,0.31,2.14,3.37,1.22,1.63,0.61,3.98,2.04,0.0,63.6
1164,Adam Lallana,eng ENG,MF,Southampton,eng Premier League,36.0,1988.0,8,5,315,3.5,0.0,0.57,0.0,0.57,0.05,0.3,0.05,0.3,9,5,55.6,2,22.2,78.57,4.57,22.57,39.43,16.86,1.71,78.57,2.57,1.43,0.57,45.14,218.86,95.71,1.43,2.0,0.0,2.29,1.71,62.29,2.29,2.0,0.57,1.71,0.0,0.0,0.0,0.29,0.0,0.57,0.0,0.0,0.0,0.0,0.0,200,228,87.7,2612,842,134,147,91.2,54,57,94.7,3,7,42.9,0.57,0.26,0.11,0.31,0.86,5.43,2.29,0.57,6.29,65.14,63.71,1.14,0.86,0.29,0.0,0.57,0.0,0.0,0.0,0.0,0.0,57.14,0.29,0.86,0.86,0.0,0.0,0.0,0.06,-0.2,-0.2,33.3,1.14,0.0,0.0,2.0,2.0,0.0,1.14,1.43,0.0,0.0,4.86,0.29,0.57,1.71,0.86,0.86,0.0,0.57,2.29,1.71,1.14,0.29,2.86,1.43,0.0,25.0
1169,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,29.0,1995.0,12,10,721,8.0,0.25,0.5,0.25,0.5,0.22,0.36,0.22,0.36,9,2,22.2,7,77.8,26.88,0.75,2.75,12.62,11.75,3.12,26.88,1.12,0.25,0.88,15.12,71.5,22.12,0.88,0.5,0.38,2.62,3.12,21.38,5.0,1.5,0.12,0.88,0.0,0.0,0.38,0.25,0.0,0.0,0.0,0.0,0.12,0.0,0.0,92,134,68.7,1052,142,64,86,74.4,18,29,62.1,2,3,66.7,0.25,0.14,0.02,0.11,0.5,0.62,0.0,0.0,0.62,16.75,16.5,0.25,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,11.5,0.0,0.62,1.75,0.62,0.14,0.4,0.13,0.2,0.2,32.1,0.25,0.0,0.0,1.38,1.38,1.25,0.12,0.25,0.0,0.0,2.5,2.25,4.75,0.5,0.12,0.25,0.12,0.0,0.25,0.25,0.75,0.0,0.62,0.5,0.0,0.0
1171,Hugo Larsson,se SWE,MF,Eint Frankfurt,de Bundesliga,20.0,2004.0,11,9,758,8.4,0.24,0.24,0.24,0.24,0.21,0.23,0.21,0.23,4,2,50.0,2,50.0,44.88,4.17,15.95,21.31,7.62,0.6,44.88,0.48,0.24,0.24,21.19,76.19,35.0,0.36,0.71,0.0,0.6,0.36,27.98,0.6,1.66,0.0,1.55,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,301,87.4,4183,1306,130,136,95.6,104,117,88.9,19,33,57.6,0.0,0.02,0.05,-0.02,0.6,2.14,0.48,0.0,3.57,35.83,35.12,0.71,0.71,0.0,0.36,0.12,0.0,0.0,0.0,0.0,0.0,31.31,0.0,0.36,0.71,0.36,0.33,0.67,0.29,0.2,0.2,66.7,0.12,0.0,0.0,0.95,0.12,0.0,1.19,0.6,0.0,0.12,3.69,0.71,0.36,1.31,0.83,0.36,0.12,0.95,2.26,1.31,1.79,0.71,2.5,1.9,0.0,42.1
1172,Juanmi Latasa,es ESP,FW,Valladolid,es La Liga,23.0,2001.0,10,4,465,5.2,0.0,0.0,0.0,0.0,0.18,0.22,0.18,0.22,5,3,60.0,1,20.0,26.73,1.92,2.69,13.65,10.77,4.23,26.73,0.96,0.58,0.19,11.92,44.42,10.58,0.19,0.38,0.0,2.31,2.31,21.54,3.46,1.74,0.0,1.15,0.0,0.0,0.38,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,94,56.4,779,162,32,48,66.7,16,31,51.6,3,5,60.0,0.0,0.04,0.04,-0.04,0.58,0.96,0.0,0.0,1.54,18.08,16.54,1.35,0.19,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,10.19,0.19,0.19,2.13,0.0,0.0,0.0,0.09,-0.9,-0.9,62.3,0.77,0.0,0.0,4.04,2.5,0.58,0.0,0.0,0.0,0.0,2.12,7.31,4.42,0.19,0.0,0.19,0.0,0.0,0.38,0.38,0.38,0.19,0.19,0.96,0.19,0.0
1174,Roméo Lavia,be BEL,MF,Chelsea,eng Premier League,20.0,2004.0,7,5,347,3.9,0.0,0.26,0.0,0.26,0.0,0.16,0.0,0.16,7,6,85.7,1,14.3,56.15,2.05,14.62,32.05,10.0,0.0,56.15,1.79,1.54,0.26,35.64,171.28,68.46,0.51,1.03,0.0,0.0,1.54,40.0,1.28,1.56,0.26,1.54,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,171,185,92.4,2936,692,82,92,89.1,79,80,98.8,8,10,80.0,0.26,0.15,0.05,0.1,1.28,4.87,0.77,0.0,2.82,47.44,46.92,0.51,0.51,0.26,0.51,0.0,0.0,0.0,0.0,0.0,0.0,43.85,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.51,0.0,0.0,1.28,0.26,0.0,1.79,1.28,0.0,0.26,4.1,1.28,0.0,2.82,1.03,1.54,0.26,1.28,2.82,1.54,1.03,0.0,4.62,1.28,0.0,45.5
